instance,solver,run,nvertices,nedges,n,m,nvars,ncons,state,time,nodes,nodesLeft,lb,ub,gap,ninfeas,ninfeasPrepro,ninfeasCheck,ninfeasAux,nint,ngcp,gcpTime,nsol,nsolHeur,nsolLR,ntrivial,rootlb,rootub,rootHeurTime,rootFeasTime,rootNCalls,rootNCallsPool,rootNCallsHeur,rootNCallsMwis1,rootNCallsMwis2,rootNCallsExact,rootNCols,rootNColsPool,rootNColsHeur,rootNColsMwis1,rootNColsMwis2,rootNColsExact,rootTime,rootTimePool,rootTimeHeur,rootTimeMwis1,rootTimeMwis2,rootTimeExact,otherNodesHeurTime,otherNodesFeasNCalls,otherNodesFeasTime,otherNodesNCalls,otherNodesNCallsPool,otherNodesNCallsHeur,otherNodesNCallsMwis1,otherNodesNCallsMwis2,otherNodesNCallsExact,otherNodesNCols,otherNodesNColsPool,otherNodesNColsHeur,otherNodesNColsMwis1,otherNodesNColsMwis2,otherNodesNColsExact,otherNodesTime,otherNodesTimePool,otherNodesTimeHeur,otherNodesTimeMwis1,otherNodesTimeMwis2,otherNodesTimeExact
r_n150_p0.5_nA30_nB15_i3,byp_r1,0,150,5675,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.06301,6.0,55.6916,0.0,429,0,309,0,0,120,309,0,189,0,0,120,860.632,0.0,0.0740665,0.0,0.0,860.558,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i4,byp_r1,0,170,10757,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.50235,10.0,138.575,0.0,314,0,237,0,0,77,237,0,160,0,0,77,766.89,0.0,0.090001,0.0,0.0,766.8,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i1,byp_r100,0,130,2181,26,13,-1,-1,FEASIBLE,285.326,1,1,1.89831,3.0,0.367229,0.0,0,0,0,0,0,0.0,1,1,0,0,1.89831,3.0,20.8029,0.0,11755,0,11700,0,0,55,924,0,870,0,0,54,264.426,0.0,1.07051,0.0,0.0,263.356,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i2,byp_r100,0,170,10813,34,17,-1,-1,FEASIBLE,381.74,1,1,9.50221,11.0,0.136163,0.0,0,0,0,0,0,0.0,1,1,0,0,9.50221,11.0,43.3869,0.0,11261,0,11200,0,0,61,1570,0,1510,0,0,60,338.242,0.0,1.71319,0.0,0.0,336.529,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i0,byp_r100,0,170,10814,34,17,-1,-1,FEASIBLE,464.803,1,1,8.65907,11.0,0.212812,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65907,11.0,48.8489,0.0,9040,0,9000,0,0,40,1675,0,1636,0,0,39,415.85,0.0,1.50995,0.0,0.0,414.34,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i4,byp_r100,0,170,10756,17,34,-1,-1,OPTIMAL,181.556,1,0,3.0,3.0,0.0,0.0,0,0,0,1,0,0.0,2,1,1,0,3.0,5.0,69.4618,0.0,2008,0,2000,0,0,8,474,0,467,0,0,7,112.068,0.0,0.35111,0.0,0.0,111.716,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i4,byp_r100,0,150,5679,15,30,-1,-1,FEASIBLE,119.815,1,1,1.7037,3.0,0.432099,0.0,0,0,0,0,0,0.0,1,1,0,0,1.7037,3.0,33.4198,0.0,3107,0,3100,0,0,7,504,0,498,0,0,6,86.3729,0.0,0.425975,0.0,0.0,85.9469,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i0,byp_r100,0,130,2038,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69353,3.0,22.4049,0.0,12059,0,12000,0,0,59,955,0,896,0,0,59,888.143,0.0,1.15692,0.0,0.0,886.986,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i0,byp_r100,0,150,5548,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.50246,6.0,66.4251,0.0,7029,0,7000,0,0,29,884,0,855,0,0,29,837.69,0.0,0.961782,0.0,0.0,836.728,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i3,byp_r100,0,130,2074,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.7915,3.0,20.0975,0.0,12048,0,12000,0,0,48,1187,0,1139,0,0,48,899.778,0.0,1.10311,0.0,0.0,898.675,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i2,byp_r100,0,130,2100,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.78777,3.0,23.4138,0.0,11557,0,11500,0,0,57,932,0,875,0,0,57,884.931,0.0,1.08333,0.0,0.0,883.847,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i4,byp_r100,0,150,5682,15,15,-1,-1,FEASIBLE,354.071,1,1,1.72692,3.0,0.42436,0.0,0,0,0,0,0,0.0,1,1,0,0,1.72692,3.0,29.6634,0.0,4315,0,4300,0,0,15,481,0,467,0,0,14,324.379,0.0,0.58381,0.0,0.0,323.795,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i2,byp_r100,0,130,2097,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.82085,3.0,20.345,0.0,12454,0,12400,0,0,54,1047,0,993,0,0,54,891.123,0.0,1.15998,0.0,0.0,889.963,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i1,byp_r100,0,150,5541,30,15,-1,-1,FEASIBLE,482.423,1,1,4.27373,7.0,0.389467,0.0,0,0,0,0,0,0.0,1,1,0,0,4.27373,7.0,46.5364,0.0,9346,0,9300,0,0,46,1239,0,1194,0,0,45,435.794,0.0,1.12716,0.0,0.0,434.667,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i3,byp_r100,0,170,10775,17,34,-1,-1,FEASIBLE,107.341,1,1,3.1,5.0,0.38,0.0,0,0,0,0,0,0.0,1,1,0,0,3.1,5.0,69.2608,0.0,1803,0,1800,0,0,3,473,0,471,0,0,2,38.0551,0.0,0.31057,0.0,0.0,37.7446,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i0,byp_r100,0,170,10814,17,17,-1,-1,FEASIBLE,158.159,1,1,3.13766,5.0,0.372468,0.0,0,0,0,0,0,0.0,1,1,0,0,3.13766,5.0,58.5681,0.0,2607,0,2600,0,0,7,469,0,463,0,0,6,99.5612,0.0,0.446664,0.0,0.0,99.1145,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i4,byp_r100,0,130,2115,26,13,-1,-1,FEASIBLE,725.074,1,1,1.83232,3.0,0.389227,0.0,0,0,0,0,0,0.0,1,1,0,0,1.83232,3.0,20.7053,0.0,11748,0,11700,0,0,48,1115,0,1068,0,0,47,704.255,0.0,1.10944,0.0,0.0,703.145,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i4,byp_r100,0,150,5636,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,4.00962,6.0,53.9079,0.0,8443,0,8400,0,0,43,1357,0,1314,0,0,43,862.624,0.0,1.18432,0.0,0.0,861.44,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i3,byp_r100,0,150,5618,15,30,-1,-1,OPTIMAL,144.544,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.6478,2.0,32.4513,0.0,3213,0,3200,0,0,13,429,0,417,0,0,12,112.07,0.0,0.432168,0.0,0.0,111.638,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i2,byp_r100,0,170,10804,17,17,-1,-1,FEASIBLE,138.318,1,1,3.01137,5.0,0.397726,0.0,0,0,0,0,0,0.0,1,1,0,0,3.01137,5.0,58.8137,0.0,2406,0,2400,0,0,6,492,0,487,0,0,5,79.4759,0.0,0.394391,0.0,0.0,79.0815,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i1,byp_r100,0,170,10781,17,34,-1,-1,FEASIBLE,208.999,1,1,3.06,5.0,0.388,0.0,0,0,0,0,0,0.0,1,1,0,0,3.06,5.0,71.491,0.0,3813,0,3800,0,0,13,502,0,490,0,0,12,137.474,0.0,0.663572,0.0,0.0,136.81,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i1,byp_r100,0,150,5542,15,15,-1,-1,FEASIBLE,216.585,1,1,1.68654,3.0,0.43782,0.0,0,0,0,0,0,0.0,1,1,0,0,1.68654,3.0,28.5594,0.0,3613,0,3600,0,0,13,492,0,480,0,0,12,188.001,0.0,0.463343,0.0,0.0,187.537,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i2,byp_r100,0,150,5529,15,30,-1,-1,OPTIMAL,280.736,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.66667,2.0,31.8972,0.0,3313,0,3300,0,0,13,413,0,401,0,0,12,248.816,0.0,0.450006,0.0,0.0,248.366,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i4,byp_r100,0,170,10685,17,17,-1,-1,FEASIBLE,179.561,1,1,2.99756,5.0,0.400488,0.0,0,0,0,0,0,0.0,1,1,0,0,2.99756,5.0,59.5933,0.0,2908,0,2900,0,0,8,546,0,539,0,0,7,119.935,0.0,0.501071,0.0,0.0,119.434,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i4,byp_r100,0,150,5637,30,30,-1,-1,FEASIBLE,690.598,1,1,3.55857,6.0,0.406904,0.0,0,0,0,0,0,0.0,1,1,0,0,3.55857,6.0,65.2305,0.0,6622,0,6600,0,0,22,967,0,946,0,0,21,625.284,0.0,0.930874,0.0,0.0,624.353,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i2,byp_r100,0,170,10798,34,34,-1,-1,FEASIBLE,540.743,1,1,6.78895,9.0,0.245673,0.0,0,0,0,0,0,0.0,1,1,0,0,6.78895,9.0,132.563,0.0,4820,0,4800,0,0,20,818,0,799,0,0,19,408.116,0.0,0.802343,0.0,0.0,407.313,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i1,byp_r100,0,150,5541,15,30,-1,-1,OPTIMAL,176.633,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69245,2.0,33.2354,0.0,3910,0,3900,0,0,10,419,0,410,0,0,9,143.373,0.0,0.532021,0.0,0.0,142.841,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i4,byp_r100,0,130,2121,26,26,-1,-1,FEASIBLE,418.568,1,1,1.81311,3.0,0.395629,0.0,0,0,0,0,0,0.0,1,1,0,0,1.81311,3.0,22.6095,0.0,9849,0,9800,0,0,49,830,0,782,0,0,48,395.867,0.0,0.908844,0.0,0.0,394.958,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i4,byp_r100,0,170,10756,34,17,-1,-1,FEASIBLE,357.485,1,1,9.20513,12.0,0.232906,0.0,0,0,0,0,0,0.0,1,1,0,0,9.20513,12.0,48.2851,0.0,10653,0,10600,0,0,53,1586,0,1534,0,0,52,309.09,0.0,1.7774,0.0,0.0,307.313,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i2,byp_r100,0,150,5522,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.40436,6.0,66.5673,0.0,7523,0,7500,0,0,23,989,0,966,0,0,23,838.767,0.0,0.994457,0.0,0.0,837.773,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i3,byp_r100,0,130,2070,26,26,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70437,3.0,22.8325,0.0,11749,0,11700,0,0,49,902,0,853,0,0,49,890.428,0.0,1.1155,0.0,0.0,889.313,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i1,byp_r100,0,170,10786,34,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,10.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,6.60194,10.0,135.689,0.0,6236,0,6200,0,0,36,982,0,946,0,0,36,781.22,0.0,1.21722,0.0,0.0,780.003,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i0,byp_r100,0,150,5548,15,15,-1,-1,FEASIBLE,392.955,1,1,1.64516,3.0,0.451613,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64516,3.0,28.4236,0.0,4915,0,4900,0,0,15,471,0,457,0,0,14,364.5,0.0,0.663397,0.0,0.0,363.837,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i0,byp_r100,0,170,10814,17,34,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,5.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.02332,5.0,70.1045,0.0,8567,0,8500,0,0,67,535,0,468,0,0,67,838.738,0.0,1.5487,0.0,0.0,837.189,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i1,byp_r100,0,170,10787,17,17,-1,-1,FEASIBLE,181.018,1,1,3.07208,5.0,0.385584,0.0,0,0,0,0,0,0.0,1,1,0,0,3.07208,5.0,63.1538,0.0,3409,0,3400,0,0,9,584,0,576,0,0,8,117.828,0.0,0.577382,0.0,0.0,117.251,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i1,byp_r100,0,150,5562,30,30,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.69661,6.0,67.4477,0.0,6526,0,6500,0,0,26,918,0,892,0,0,26,862.969,0.0,0.8542,0.0,0.0,862.115,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB30_i3,byp_r100,0,150,5675,30,30,-1,-1,FEASIBLE,656.882,1,1,3.57178,6.0,0.404704,0.0,0,0,0,0,0,0.0,1,1,0,0,3.57178,6.0,67.3078,0.0,6725,0,6700,0,0,25,998,0,974,0,0,24,589.492,0.0,0.91912,0.0,0.0,588.573,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i0,byp_r100,0,150,5548,30,15,-1,-1,FEASIBLE,653.36,1,1,3.85644,6.0,0.357261,0.0,0,0,0,0,0,0.0,1,1,0,0,3.85644,6.0,54.7413,0.0,10440,0,10400,0,0,40,1443,0,1404,0,0,39,598.505,0.0,1.4267,0.0,0.0,597.079,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB13_i0,byp_r100,0,130,2038,26,13,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,3.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,1.76282,3.0,19.4883,0.0,14360,0,14300,0,0,60,920,0,860,0,0,60,892.409,0.0,1.33366,0.0,0.0,891.076,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA30_nB15_i2,byp_r100,0,150,5525,30,15,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,6.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,3.82176,6.0,53.1658,0.0,9942,0,9900,0,0,42,1387,0,1345,0,0,42,849.689,0.0,1.31919,0.0,0.0,848.37,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i3,byp_r100,0,170,10760,34,34,-1,-1,FEASIBLE,559.181,1,1,6.47379,10.0,0.352621,0.0,0,0,0,0,0,0.0,1,1,0,0,6.47379,10.0,136.831,0.0,6625,0,6600,0,0,25,1004,0,980,0,0,24,422.263,0.0,1.18078,0.0,0.0,421.082,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n130_p0.25_nA26_nB26_i1,byp_r100,0,130,2071,26,26,-1,-1,FEASIBLE,623.615,1,1,1.74146,3.0,0.419513,0.0,0,0,0,0,0,0.0,1,1,0,0,1.74146,3.0,22.3812,0.0,8738,0,8700,0,0,38,816,0,779,0,0,37,601.15,0.0,0.852388,0.0,0.0,600.298,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i1,byp_r100,0,170,10786,34,17,-1,-1,FEASIBLE,900.0,1,0,-1.79769e+308,12.0,1.79769e+306,0.0,0,0,0,0,0,0.0,1,1,0,0,9.60281,12.0,51.3028,0.0,11979,0,11900,0,0,79,1405,0,1326,0,0,79,857.855,0.0,2.00128,0.0,0.0,855.854,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB34_i2,byp_r100,0,170,10800,17,34,-1,-1,FEASIBLE,162.047,1,1,3.05466,5.0,0.389069,0.0,0,0,0,0,0,0.0,1,1,0,0,3.05466,5.0,73.6405,0.0,1606,0,1600,0,0,6,436,0,431,0,0,5,88.3814,0.0,0.275195,0.0,0.0,88.1062,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i3,byp_r100,0,150,5673,15,15,-1,-1,FEASIBLE,170.027,1,1,1.69616,3.0,0.434612,0.0,0,0,0,0,0,0.0,1,1,0,0,1.69616,3.0,29.3658,0.0,3813,0,3800,0,0,13,477,0,465,0,0,12,140.634,0.0,0.508463,0.0,0.0,140.125,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB34_i0,byp_r100,0,170,10814,34,34,-1,-1,FEASIBLE,684.751,1,1,6.60748,10.0,0.339252,0.0,0,0,0,0,0,0.0,1,1,0,0,6.60748,10.0,137.364,0.0,6322,0,6300,0,0,22,1080,0,1059,0,0,21,547.298,0.0,1.08758,0.0,0.0,546.21,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA34_nB17_i3,byp_r100,0,170,10775,34,17,-1,-1,FEASIBLE,423.214,1,1,8.65912,11.0,0.212807,0.0,0,0,0,0,0,0.0,1,1,0,0,8.65912,11.0,62.2154,0.0,7939,0,7900,0,0,39,1438,0,1400,0,0,38,360.914,0.0,1.37532,0.0,0.0,359.538,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n170_p0.75_nA17_nB17_i3,byp_r100,0,170,10751,17,17,-1,-1,FEASIBLE,282.904,1,1,3.15887,5.0,0.368226,0.0,0,0,0,0,0,0.0,1,1,0,0,3.15887,5.0,59.0459,0.0,3615,0,3600,0,0,15,611,0,597,0,0,14,223.822,0.0,0.611602,0.0,0.0,223.211,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB30_i0,byp_r100,0,150,5548,15,30,-1,-1,OPTIMAL,166.05,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.64356,2.0,31.1634,0.0,3009,0,3000,0,0,9,432,0,424,0,0,8,134.865,0.0,0.405574,0.0,0.0,134.459,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
r_n150_p0.5_nA15_nB15_i2,byp_r100,0,150,5568,15,15,-1,-1,OPTIMAL,501.33,1,0,2.0,2.0,0.0,0.0,0,0,0,0,0,0.0,1,1,0,0,1.70119,2.0,28.2309,0.0,4518,0,4500,0,0,18,518,0,501,0,0,17,473.069,0.0,0.605458,0.0,0.0,472.463,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
